Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/input_ZIP_zip""), ""32218"")",Chrome 134.0.6998.178,,,08-04-2025 16:21:31,08-04-2025 16:21:32,"0,475s",PASSED
"click(findTestObject(""Object Repository/EVENT FOR TEAMS/Page_SportWrench - The Home of Sporting Events/button_Save""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:32,08-04-2025 16:21:32,"0,263s",PASSED
delay(3),Chrome 134.0.6998.178,,,08-04-2025 16:21:32,08-04-2025 16:21:35,"3,021s",PASSED
closeBrowser(),Chrome 134.0.6998.178,,,08-04-2025 16:21:35,08-04-2025 16:21:35,"0,187s",PASSED
,,,,,,,
Test Cases/Create Divisions,Chrome 134.0.6998.178,,,08-04-2025 16:21:35,08-04-2025 16:21:59,"23,987s",PASSED
"openBrowser(""http://USAV:demo@dev.swstage.com/ "")",Chrome 134.0.6998.178,,,08-04-2025 16:21:35,08-04-2025 16:21:39,"3,538s",PASSED
"navigateToUrl(""http://USAV:demo@my.dev.swstage.com/#/"")",Chrome 134.0.6998.178,,,08-04-2025 16:21:39,08-04-2025 16:21:41,"2,660s",PASSED
maximizeWindow(),Chrome 134.0.6998.178,,,08-04-2025 16:21:41,08-04-2025 16:21:41,"0,044s",PASSED
"setText(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/input_Log In_email""), ""dcgfcgchfhgvhv@gmail.com"")",Chrome 134.0.6998.178,,,08-04-2025 16:21:41,08-04-2025 16:21:42,"0,632s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/input_false_password""), ""ugkk24xDMrWrlVpEbACuNZEQlZ6qfcdw"")",Chrome 134.0.6998.178,,,08-04-2025 16:21:42,08-04-2025 16:21:42,"0,278s",PASSED
"click(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/button_Log In""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:42,08-04-2025 16:21:43,"0,280s",PASSED
"setText(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/input_Other Events_searchbox""), ""123Test Event"")",Chrome 134.0.6998.178,,,08-04-2025 16:21:43,08-04-2025 16:21:46,"3,745s",PASSED
"click(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/a_Test Event""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:46,08-04-2025 16:21:47,"0,494s",PASSED
"click(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/a_Divisions""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:47,08-04-2025 16:21:48,"1,322s",PASSED
"click(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/a_Divisions Wizard""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:48,08-04-2025 16:21:49,"0,520s",PASSED
"click(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/input_Sort Order_ng-pristine ng-untouched n_10a49a""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:49,08-04-2025 16:21:49,"0,536s",PASSED
"click(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/input_female_ng-pristine ng-untouched ng-va_af5c10""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:49,08-04-2025 16:21:49,"0,262s",PASSED
"click(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/input_male_ng-pristine ng-untouched ng-vali_863c78""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:49,08-04-2025 16:21:50,"0,260s",PASSED
"click(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/input_coed_input-inline ng-pristine ng-unto_3df5b0""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:50,08-04-2025 16:21:50,"0,323s",PASSED
"click(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/input_coed_input-inline ng-pristine ng-unto_3df5b0_1""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:50,08-04-2025 16:21:50,"0,258s",PASSED
"click(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/input_coed_input-inline ng-pristine ng-unto_3df5b0_1_2""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:50,08-04-2025 16:21:51,"0,256s",PASSED
"click(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/input_coed_input-inline ng-pristine ng-unto_3df5b0_1_2_3""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:51,08-04-2025 16:21:51,"0,259s",PASSED
"click(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/input_coed_input-inline ng-pristine ng-unto_3df5b0_1_2_3_4""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:51,08-04-2025 16:21:51,"0,256s",PASSED
"click(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/input_coed_input-inline ng-pristine ng-unto_3df5b0_1_2_3_4_5""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:51,08-04-2025 16:21:51,"0,269s",PASSED
"click(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/input_coed_input-inline ng-pristine ng-unto_3df5b0_1_2_3_4_5_6""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:51,08-04-2025 16:21:52,"0,265s",PASSED
"click(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/input_coed_input-inline ng-pristine ng-unto_3df5b0_1_2_3_4_5_6_7""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:52,08-04-2025 16:21:52,"0,257s",PASSED
"click(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/input_coed_input-inline ng-pristine ng-unto_3df5b0_1_2_3_4_5_6_7_8""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:52,08-04-2025 16:21:52,"0,266s",PASSED
"click(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/input_coed_input-inline ng-pristine ng-unto_3df5b0_1_2_3_4_5_6_7_8_9""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:52,08-04-2025 16:21:52,"0,258s",PASSED
"click(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/input_Adult_ng-pristine ng-untouched ng-val_ec79f8""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:52,08-04-2025 16:21:53,"0,265s",PASSED
"click(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/button_Create""))",Chrome 134.0.6998.178,,,08-04-2025 16:21:53,08-04-2025 16:21:53,"0,468s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Create Division/Page_SportWrench - The Home of Sporting Events/a_Divisions Wizard""), 0)",Chrome 134.0.6998.178,,,08-04-2025 16:21:53,08-04-2025 16:21:59,"5,790s",PASSED
closeBrowser(),Chrome 134.0.6998.178,,,08-04-2025 16:21:59,08-04-2025 16:21:59,"0,149s",PASSED
,,,,,,,
Test Cases/Event Supervisor,Chrome 134.0.6998.178,,,08-04-2025 16:21:59,08-04-2025 16:22:22,"22,894s",PASSED
